feature,direction,current_val,global_mean,action,owner,impact_score,is_proxy,customer_idx,churn_proba
percchangeminutes,increase,-410.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.553,False,5891,0.5461899194916148
blockedcalls,decrease,20.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.481,False,5891,0.5461899194916148
percchangerevenues,increase,-42.9,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.058,False,5891,0.5461899194916148
monthlyrevenue,increase,7.63,58.8,Bundle additional services at no cost to boost value,Sales,1.151,False,5902,0.524612149698789
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,5902,0.524612149698789
overageminutes,decrease,250.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.178,False,5923,0.5503345565113151
currentequipmentdays,decrease,573.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.758,False,5923,0.5503345565113151
droppedcalls,decrease,9.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.33,False,5923,0.5503345565113151
blockedcalls,decrease,60.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,5.172,False,5927,0.5886847280068331
overageminutes,decrease,432.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,4.065,False,5927,0.5886847280068331
droppedcalls,decrease,22.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.768,False,5927,0.5886847280068331
currentequipmentdays,decrease,634.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.999,False,5982,0.7574240947423123
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,5982,0.7574240947423123
monthlyrevenue,increase,25.59,58.8,Bundle additional services at no cost to boost value,Sales,0.747,False,5982,0.7574240947423123
monthlyminutes,increase,3.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.987,False,6060,0.5999189326548305
monthlyrevenue,increase,19.83,58.8,Bundle additional services at no cost to boost value,Sales,0.877,False,6060,0.5999189326548305
currentequipmentdays,decrease,487.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.419,False,6060,0.5999189326548305
currentequipmentdays,decrease,739.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.412,False,6073,0.5388340129254421
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,6073,0.5388340129254421
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,6073,0.5388340129254421
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,6079,0.6550521799764063
currentequipmentdays,decrease,551.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.672,False,6079,0.6550521799764063
monthlyrevenue,increase,43.24,58.8,Bundle additional services at no cost to boost value,Sales,0.35,False,6079,0.6550521799764063
droppedcalls,decrease,21.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.735,False,6091,0.5702764517258143
currentequipmentdays,decrease,739.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.412,False,6091,0.5702764517258143
percchangeminutes,increase,-310.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.163,False,6091,0.5702764517258143
droppedcalls,decrease,24.3,6.01,Escalate to network ops for coverage improvement,Network Ops,2.022,False,6154,0.6207507787090555
percchangeminutes,increase,-459.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.744,False,6154,0.6207507787090555
percchangerevenues,increase,-27.7,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.672,False,6154,0.6207507787090555
droppedcalls,decrease,35.7,6.01,Escalate to network ops for coverage improvement,Network Ops,3.283,False,6202,0.5586316597267458
blockedcalls,decrease,16.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.152,False,6202,0.5586316597267458
percchangeminutes,increase,-276.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.031,False,6202,0.5586316597267458
percchangerevenues,increase,-56.8,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.41,False,6256,0.702154648001462
percchangeminutes,increase,-313.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.175,False,6256,0.702154648001462
currentequipmentdays,decrease,674.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.156,False,6354,0.5040811740807694
percchangeminutes,increase,-386.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.46,False,6411,0.5089918991310513
currentequipmentdays,decrease,734.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.393,False,6411,0.5089918991310513
monthlyrevenue,increase,15.49,58.8,Bundle additional services at no cost to boost value,Sales,0.975,False,6411,0.5089918991310513
currentequipmentdays,decrease,733.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.389,False,6445,0.5376747807538064
monthlyminutes,increase,96.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.811,False,6445,0.5376747807538064
monthlyrevenue,increase,32.06,58.8,Bundle additional services at no cost to boost value,Sales,0.602,False,6445,0.5376747807538064
droppedcalls,decrease,26.0,6.01,Escalate to network ops for coverage improvement,Network Ops,2.21,False,6447,0.6059661977487221
currentequipmentdays,decrease,626.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.967,False,6447,0.6059661977487221
percchangeminutes,increase,-155.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.559,False,6447,0.6059661977487221
blockedcalls,decrease,44.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,3.674,False,6464,0.5040841421004097
currentequipmentdays,decrease,733.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.389,False,6464,0.5040841421004097
droppedcalls,decrease,9.3,6.01,Escalate to network ops for coverage improvement,Network Ops,0.364,False,6464,0.5040841421004097
percchangeminutes,increase,-325.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.222,False,6482,0.5275731303586938
droppedcalls,decrease,15.3,6.01,Escalate to network ops for coverage improvement,Network Ops,1.027,False,6482,0.5275731303586938
percchangerevenues,increase,-18.9,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.449,False,6482,0.5275731303586938
currentequipmentdays,decrease,623.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.955,False,6581,0.5007801556492856
monthlyminutes,increase,130.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.747,False,6581,0.5007801556492856
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,6581,0.5007801556492856
droppedcalls,decrease,34.0,6.01,Escalate to network ops for coverage improvement,Network Ops,3.095,False,6600,0.7632410077247612
blockedcalls,decrease,35.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,2.888,False,6600,0.7632410077247612
currentequipmentdays,decrease,560.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.707,False,6600,0.7632410077247612
monthlyminutes,increase,48.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.902,False,6607,0.5103724279889665
currentequipmentdays,decrease,560.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.707,False,6607,0.5103724279889665
monthlyrevenue,increase,31.71,58.8,Bundle additional services at no cost to boost value,Sales,0.61,False,6607,0.5103724279889665
currentequipmentdays,decrease,622.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.951,False,6621,0.5402186176589074
overageminutes,decrease,88.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.498,False,6621,0.5402186176589074
monthlyminutes,increase,268.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.486,False,6621,0.5402186176589074
percchangeminutes,increase,-626.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.395,False,6658,0.5699305699277958
percchangerevenues,increase,-92.4,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,2.313,False,6658,0.5699305699277958
droppedcalls,decrease,13.3,6.01,Escalate to network ops for coverage improvement,Network Ops,0.806,False,6658,0.5699305699277958
currentequipmentdays,decrease,727.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.365,False,6659,0.6382316367502996
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,6659,0.6382316367502996
droppedcalls,decrease,24.7,6.01,Escalate to network ops for coverage improvement,Network Ops,2.066,False,6678,0.5052606473086455
currentequipmentdays,decrease,727.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.365,False,6678,0.5052606473086455
overageminutes,decrease,98.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.602,False,6678,0.5052606473086455
directorassistedcalls,decrease,3.71,0.89,Enable self-service directory app + customer education,Digital,1.266,False,6706,0.5154592017024866
currentequipmentdays,decrease,664.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.117,False,6706,0.5154592017024866
overageminutes,decrease,119.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.82,False,6706,0.5154592017024866
percchangeminutes,increase,-538.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.052,False,6707,0.5901258636916394
currentequipmentdays,decrease,618.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.936,False,6707,0.5901258636916394
droppedcalls,decrease,13.7,6.01,Escalate to network ops for coverage improvement,Network Ops,0.85,False,6707,0.5901258636916394
monthlyminutes,increase,11.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.972,False,6732,0.6001509832717444
monthlyrevenue,increase,30.96,58.8,Bundle additional services at no cost to boost value,Sales,0.626,False,6732,0.6001509832717444
currentequipmentdays,decrease,724.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.353,False,6737,0.5571751038430621
monthlyrevenue,increase,10.25,58.8,Bundle additional services at no cost to boost value,Sales,1.092,False,6737,0.5571751038430621
percchangeminutes,increase,-198.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.727,False,6737,0.5571751038430621
currentequipmentdays,decrease,554.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.683,False,6759,0.5158167943700946
percchangeminutes,increase,-181.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.661,False,6759,0.5158167943700946
monthlyminutes,increase,195.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.624,False,6759,0.5158167943700946
currentequipmentdays,decrease,661.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.105,False,6783,0.588071088433587
monthlyminutes,increase,77.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.847,False,6783,0.588071088433587
monthlyrevenue,increase,42.49,58.8,Bundle additional services at no cost to boost value,Sales,0.367,False,6783,0.588071088433587
monthlyminutes,increase,151.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.707,False,6856,0.5107744390067316
monthlyrevenue,increase,33.51,58.8,Bundle additional services at no cost to boost value,Sales,0.569,False,6856,0.5107744390067316
percchangeminutes,increase,-357.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.347,False,6870,0.6323986402826971
droppedcalls,decrease,16.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.182,False,6870,0.6323986402826971
percchangerevenues,increase,-25.5,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.617,False,6870,0.6323986402826971
droppedcalls,decrease,29.3,6.01,Escalate to network ops for coverage improvement,Network Ops,2.575,False,6919,0.5660052620147505
monthlyminutes,increase,204.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.607,False,6919,0.5660052620147505
percchangerevenues,increase,-20.4,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.487,False,6919,0.5660052620147505
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,6954,0.5054923746605632
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,6954,0.5054923746605632
percchangeminutes,increase,-291.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.089,False,6992,0.5961318618956788
currentequipmentdays,decrease,539.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.624,False,6992,0.5961318618956788
monthlyrevenue,increase,36.92,58.8,Bundle additional services at no cost to boost value,Sales,0.492,False,6992,0.5961318618956788
droppedcalls,decrease,16.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.104,False,7003,0.6008048268049163
percchangeminutes,increase,-268.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.0,False,7003,0.6008048268049163
currentequipmentdays,decrease,600.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.865,False,7003,0.6008048268049163
percchangeminutes,increase,-1031.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,3.973,False,7009,0.5338929254205178
overageminutes,decrease,272.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.406,False,7009,0.5338929254205178
percchangerevenues,increase,-69.1,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.722,False,7009,0.5338929254205178
currentequipmentdays,decrease,703.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.271,False,7011,0.5288735141633905
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,7011,0.5288735141633905
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,7011,0.5288735141633905
directorassistedcalls,decrease,4.7,0.89,Enable self-service directory app + customer education,Digital,1.711,False,7089,0.5093716316463095
percchangeminutes,increase,-372.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.405,False,7089,0.5093716316463095
